Name,Table_Number,UnionSuperclassStrategy,UnionSubclassStrategy,JoinedSubclassStrategy,ForeignKeyEmbeddingStrategy,OwnAssociationTableStrategy,InsertTime,SelectTime,Average Time,SpaceConsumption,Pareto_Frontier
CSOS_Sol_842,12,3,8,1,2,2,5547.0,509.0,3028.0,336.0,0
CSOS_Sol_843,13,3,10,0,1,3,5455.0,505.0,2980.0,352.0,0
CSOS_Sol_837,14,3,11,0,0,4,5770.0,561.0,3165.5,384.0,0
CSOS_Sol_838,11,3,8,0,3,1,5280.0,550.0,2915.0,288.0,0
CSOS_Sol_835,11,0,7,4,3,1,6524.0,647.0,3585.5,384.0,0
CSOS_Sol_836,11,3,7,1,3,1,5091.0,542.0,2816.5,304.0,0
CSOS_Sol_839,11,3,7,1,3,1,5324.0,533.0,2928.5,304.0,0
CSOS_Sol_830,13,3,8,2,1,3,5776.0,529.0,3152.5,384.0,0
CSOS_Sol_833,14,3,9,2,0,4,5630.0,501.0,3065.5,416.0,0
CSOS_Sol_834,14,3,9,2,0,4,5743.0,509.0,3126.0,416.0,0
CSOS_Sol_831,13,3,8,2,1,3,5903.0,513.0,3208.0,384.0,0
CSOS_Sol_832,13,3,8,2,1,3,5796.0,522.0,3159.0,384.0,0
CSOS_Sol_826,12,3,7,2,2,2,5486.0,613.0,3049.5,352.0,0
CSOS_Sol_827,13,3,9,1,1,3,5434.0,512.0,2973.0,368.0,0
CSOS_Sol_824,14,3,10,1,0,4,5658.0,490.0,3074.0,400.0,0
CSOS_Sol_825,12,3,8,1,2,2,5545.0,511.0,3028.0,336.0,0
CSOS_Sol_828,13,3,8,2,1,3,5626.0,524.0,3075.0,384.0,0
CSOS_Sol_829,13,3,9,1,1,3,5324.0,495.0,2909.5,368.0,0
CSOS_Sol_862,13,3,10,0,1,3,5812.0,563.0,3187.5,352.0,0
CSOS_Sol_863,13,3,10,0,1,3,5307.0,520.0,2913.5,352.0,0
CSOS_Sol_860,12,3,8,1,2,2,5577.0,512.0,3044.5,336.0,0
CSOS_Sol_861,13,3,10,0,1,3,5515.0,525.0,3020.0,352.0,0
CSOS_Sol_866,13,3,9,1,1,3,5485.0,488.0,2986.5,368.0,0
CSOS_Sol_867,13,3,9,1,1,3,5786.0,516.0,3151.0,368.0,0
CSOS_Sol_864,13,3,9,1,1,3,5201.0,513.0,2857.0,368.0,0
CSOS_Sol_865,13,3,9,1,1,3,5361.0,518.0,2939.5,368.0,0
CSOS_Sol_859,13,3,10,0,1,3,5772.0,563.0,3167.5,352.0,0
CSOS_Sol_857,12,3,8,1,2,2,5618.0,515.0,3066.5,336.0,0
CSOS_Sol_858,11,0,6,5,3,1,6001.0,614.0,3307.5,400.0,0
CSOS_Sol_851,13,3,10,0,1,3,5412.0,511.0,2961.5,352.0,0
CSOS_Sol_852,12,3,9,0,2,2,5491.0,510.0,3000.5,320.0,0
CSOS_Sol_850,13,3,9,1,1,3,5500.0,509.0,3004.5,368.0,0
CSOS_Sol_855,11,0,7,4,3,1,6447.0,643.0,3545.0,384.0,0
CSOS_Sol_856,12,3,9,0,2,2,5466.0,533.0,2999.5,320.0,0
CSOS_Sol_853,12,0,7,5,2,2,6538.0,629.0,3583.5,432.0,0
CSOS_Sol_854,10,3,4,3,4,0,6022.0,625.0,3323.5,304.0,0
CSOS_Sol_848,12,3,8,1,2,2,5306.0,521.0,2913.5,336.0,0
CSOS_Sol_849,12,3,8,1,2,2,5222.0,510.0,2866.0,336.0,0
CSOS_Sol_846,12,3,9,0,2,2,5423.0,544.0,2983.5,320.0,0
CSOS_Sol_847,12,3,9,0,2,2,5070.0,551.0,2810.5,320.0,0
CSOS_Sol_884,13,3,8,2,1,3,5453.0,509.0,2981.0,384.0,0
CSOS_Sol_885,12,3,7,2,2,2,5638.0,511.0,3074.5,352.0,0
CSOS_Sol_882,13,3,9,1,1,3,5440.0,513.0,2976.5,368.0,0
CSOS_Sol_883,13,3,8,2,1,3,5388.0,487.0,2937.5,384.0,0
CSOS_Sol_888,12,3,8,1,2,2,5604.0,518.0,3061.0,336.0,0
CSOS_Sol_889,13,3,8,2,1,3,5881.0,545.0,3213.0,384.0,0
CSOS_Sol_886,12,3,7,2,2,2,5571.0,500.0,3035.5,352.0,0
CSOS_Sol_887,13,3,9,1,1,3,5175.0,474.0,2824.5,368.0,1
CSOS_Sol_880,12,3,7,2,2,2,5610.0,516.0,3063.0,352.0,0
CSOS_Sol_881,13,3,9,1,1,3,5466.0,511.0,2988.5,368.0,0
CSOS_Sol_879,12,3,7,2,2,2,5151.0,486.0,2818.5,352.0,1
CSOS_Sol_873,11,0,6,5,3,1,6196.0,641.0,3418.5,400.0,0
CSOS_Sol_874,12,3,7,2,2,2,5583.0,516.0,3049.5,352.0,0
CSOS_Sol_871,12,3,8,1,2,2,5079.0,518.0,2798.5,336.0,0
CSOS_Sol_872,11,3,7,1,3,1,5072.0,526.0,2799.0,304.0,0
CSOS_Sol_877,11,3,6,2,3,1,5123.0,522.0,2822.5,320.0,0
CSOS_Sol_878,12,3,7,2,2,2,5066.0,486.0,2776.0,352.0,1
CSOS_Sol_875,11,3,6,2,3,1,5409.0,546.0,2977.5,320.0,0
CSOS_Sol_876,11,3,7,1,3,1,5215.0,526.0,2870.5,304.0,0
CSOS_Sol_870,14,3,11,0,0,4,5783.0,535.0,3159.0,384.0,0
CSOS_Sol_868,14,3,10,1,0,4,5624.0,513.0,3068.5,400.0,0
CSOS_Sol_869,14,3,10,1,0,4,5719.0,557.0,3138.0,400.0,0
CSOS_Sol_2600,11,0,7,4,3,1,6330.0,627.0,3478.5,384.0,0
CSOS_Sol_2601,12,0,9,3,2,2,6699.0,629.0,3664.0,400.0,0
CSOS_Sol_2611,12,0,9,3,2,2,6456.0,590.0,3523.0,400.0,0
CSOS_Sol_2612,12,0,8,4,2,2,6651.0,622.0,3636.5,416.0,0
CSOS_Sol_2610,12,0,9,3,2,2,6337.0,593.0,3465.0,400.0,0
CSOS_Sol_2608,12,0,9,3,2,2,6690.0,621.0,3655.5,400.0,0
CSOS_Sol_2609,11,0,7,4,3,1,6470.0,626.0,3548.0,384.0,0
CSOS_Sol_2606,12,0,8,4,2,2,6628.0,656.0,3642.0,416.0,0
CSOS_Sol_2607,12,0,10,2,2,2,6752.0,625.0,3688.5,384.0,0
CSOS_Sol_2604,12,0,9,3,2,2,6336.0,590.0,3463.0,400.0,0
CSOS_Sol_2605,12,0,8,4,2,2,6489.0,628.0,3558.5,416.0,0
CSOS_Sol_2602,12,0,10,2,2,2,6624.0,637.0,3630.5,384.0,0
CSOS_Sol_2603,12,0,9,3,2,2,6650.0,623.0,3636.5,400.0,0
CSOS_Sol_2622,12,0,9,3,2,2,6367.0,628.0,3497.5,400.0,0
CSOS_Sol_2623,12,0,10,2,2,2,6265.0,646.0,3455.5,384.0,0
CSOS_Sol_2620,12,0,9,3,2,2,6521.0,623.0,3572.0,400.0,0
CSOS_Sol_2621,12,0,8,4,2,2,6332.0,609.0,3470.5,416.0,0
CSOS_Sol_2619,12,0,10,2,2,2,6201.0,627.0,3414.0,384.0,0
CSOS_Sol_2617,12,0,7,5,2,2,6701.0,651.0,3676.0,432.0,0
CSOS_Sol_2618,12,0,8,4,2,2,6238.0,610.0,3424.0,416.0,0
CSOS_Sol_2615,12,0,8,4,2,2,6527.0,686.0,3606.5,416.0,0
CSOS_Sol_2616,12,0,8,4,2,2,6687.0,628.0,3657.5,416.0,0
CSOS_Sol_2613,12,0,8,4,2,2,6756.0,634.0,3695.0,416.0,0
CSOS_Sol_2614,12,0,7,5,2,2,6839.0,632.0,3735.5,432.0,0
CSOS_Sol_2633,13,0,10,3,1,3,6526.0,631.0,3578.5,432.0,0
CSOS_Sol_1301,12,3,6,3,2,2,6566.0,658.0,3612.0,368.0,0
CSOS_Sol_1300,12,3,8,1,2,2,6543.0,659.0,3601.0,336.0,0
CSOS_Sol_2634,13,0,9,4,1,3,6729.0,629.0,3679.0,448.0,0
CSOS_Sol_2631,13,0,10,3,1,3,6393.0,653.0,3523.0,432.0,0
CSOS_Sol_1303,11,3,5,3,3,1,5983.0,637.0,3310.0,336.0,0
CSOS_Sol_2632,13,0,10,3,1,3,6492.0,630.0,3561.0,432.0,0
CSOS_Sol_1302,12,3,7,2,2,2,6263.0,667.0,3465.0,352.0,0
CSOS_Sol_2630,13,0,9,4,1,3,6664.0,665.0,3664.5,448.0,0
CSOS_Sol_2628,13,0,11,2,1,3,6643.0,616.0,3629.5,416.0,0
CSOS_Sol_2629,13,0,10,3,1,3,6727.0,634.0,3680.5,432.0,0
CSOS_Sol_2626,12,0,9,3,2,2,6248.0,622.0,3435.0,400.0,0
CSOS_Sol_2627,13,0,11,2,1,3,6559.0,621.0,3590.0,416.0,0
CSOS_Sol_2624,12,0,9,3,2,2,6385.0,672.0,3528.5,400.0,0
CSOS_Sol_2625,12,0,8,4,2,2,6092.0,629.0,3360.5,416.0,0
CSOS_Sol_2644,13,0,8,5,1,3,6800.0,648.0,3724.0,464.0,0
CSOS_Sol_1312,12,3,6,3,2,2,6179.0,626.0,3402.5,368.0,0
CSOS_Sol_2645,13,0,9,4,1,3,6830.0,631.0,3730.5,448.0,0
CSOS_Sol_1311,11,0,9,2,3,1,5863.0,617.0,3240.0,352.0,0
CSOS_Sol_2642,13,0,10,3,1,3,6549.0,621.0,3585.0,432.0,0
CSOS_Sol_1314,11,3,7,1,3,1,6441.0,635.0,3538.0,304.0,0
CSOS_Sol_2643,13,0,9,4,1,3,6511.0,627.0,3569.0,448.0,0
CSOS_Sol_1313,11,3,4,4,3,1,6240.0,620.0,3430.0,352.0,0
CSOS_Sol_2640,12,0,7,5,2,2,6192.0,705.0,3448.5,432.0,0
CSOS_Sol_2641,13,0,9,4,1,3,6637.0,614.0,3625.5,448.0,0
CSOS_Sol_1310,12,3,6,3,2,2,6248.0,647.0,3447.5,368.0,0
CSOS_Sol_1309,12,3,6,3,2,2,6478.0,632.0,3555.0,368.0,0
CSOS_Sol_1308,12,3,5,4,2,2,6484.0,647.0,3565.5,384.0,0
CSOS_Sol_2639,12,0,8,4,2,2,6242.0,595.0,3418.5,416.0,0
CSOS_Sol_1305,12,3,7,2,2,2,6346.0,642.0,3494.0,352.0,0
CSOS_Sol_2637,12,0,8,4,2,2,6343.0,613.0,3478.0,416.0,0
CSOS_Sol_2638,12,0,7,5,2,2,6135.0,584.0,3359.5,432.0,0
CSOS_Sol_1304,12,3,7,2,2,2,6325.0,636.0,3480.5,352.0,0
CSOS_Sol_1307,12,3,6,3,2,2,6441.0,631.0,3536.0,368.0,0
CSOS_Sol_2635,12,0,9,3,2,2,6373.0,673.0,3523.0,400.0,0
CSOS_Sol_1306,12,3,6,3,2,2,6371.0,646.0,3508.5,368.0,0
CSOS_Sol_2636,12,0,9,3,2,2,6366.0,647.0,3506.5,400.0,0
CSOS_Sol_1323,12,3,5,4,2,2,6814.0,642.0,3728.0,384.0,0
CSOS_Sol_2655,12,0,8,4,2,2,6629.0,623.0,3626.0,416.0,0
CSOS_Sol_1322,11,3,6,2,3,1,6348.0,686.0,3517.0,320.0,0
CSOS_Sol_2656,13,0,9,4,1,3,6897.0,671.0,3784.0,448.0,0
CSOS_Sol_1325,12,3,7,2,2,2,6521.0,616.0,3568.5,352.0,0
CSOS_Sol_2653,12,0,9,3,2,2,6463.0,608.0,3535.5,400.0,0
CSOS_Sol_1324,12,3,7,2,2,2,6390.0,585.0,3487.5,352.0,0
CSOS_Sol_2654,12,0,9,3,2,2,6762.0,626.0,3694.0,400.0,0
CSOS_Sol_2651,12,0,8,4,2,2,6629.0,672.0,3650.5,416.0,0
CSOS_Sol_2652,12,0,7,5,2,2,6472.0,611.0,3541.5,432.0,0
CSOS_Sol_1321,11,3,5,3,3,1,6245.0,626.0,3435.5,336.0,0
CSOS_Sol_1320,11,3,5,3,3,1,6190.0,610.0,3400.0,336.0,0
CSOS_Sol_2650,12,0,9,3,2,2,6720.0,693.0,3706.5,400.0,0
CSOS_Sol_1319,11,3,4,4,3,1,6028.0,596.0,3312.0,352.0,0
CSOS_Sol_2648,12,0,8,4,2,2,6781.0,621.0,3701.0,416.0,0
CSOS_Sol_1316,12,3,8,1,2,2,6592.0,639.0,3615.5,336.0,0
CSOS_Sol_2649,12,0,9,3,2,2,6543.0,618.0,3580.5,400.0,0
CSOS_Sol_1315,13,3,8,2,1,3,6767.0,636.0,3701.5,384.0,0
CSOS_Sol_1318,11,3,6,2,3,1,6223.0,616.0,3419.5,320.0,0
CSOS_Sol_2646,13,0,10,3,1,3,6624.0,623.0,3623.5,432.0,0
CSOS_Sol_2647,13,0,8,5,1,3,6738.0,645.0,3691.5,464.0,0
CSOS_Sol_1317,11,3,6,2,3,1,6395.0,676.0,3535.5,320.0,0
CSOS_Sol_1334,12,3,6,3,2,2,6673.0,609.0,3641.0,368.0,0
CSOS_Sol_2666,13,0,10,3,1,3,6969.0,619.0,3794.0,432.0,0
CSOS_Sol_1333,12,3,6,3,2,2,6655.0,638.0,3646.5,368.0,0
CSOS_Sol_2667,13,0,9,4,1,3,6988.0,609.0,3798.5,448.0,0
CSOS_Sol_1336,12,3,7,2,2,2,6663.0,629.0,3646.0,352.0,0
CSOS_Sol_2664,12,0,7,5,2,2,6416.0,618.0,3517.0,432.0,0
CSOS_Sol_1335,12,3,6,3,2,2,6672.0,615.0,3643.5,368.0,0
CSOS_Sol_2665,13,0,10,3,1,3,6935.0,601.0,3768.0,432.0,0
CSOS_Sol_1330,12,3,7,2,2,2,6472.0,610.0,3541.0,352.0,0
CSOS_Sol_2662,13,0,10,3,1,3,6907.0,617.0,3762.0,432.0,0
CSOS_Sol_2663,12,0,8,4,2,2,6648.0,621.0,3634.5,416.0,0
CSOS_Sol_1332,11,3,5,3,3,1,6340.0,627.0,3483.5,336.0,0
CSOS_Sol_2660,13,0,10,3,1,3,7096.0,630.0,3863.0,432.0,0
CSOS_Sol_1331,12,3,6,3,2,2,6434.0,606.0,3520.0,368.0,0
CSOS_Sol_2661,13,0,11,2,1,3,7179.0,617.0,3898.0,416.0,0
CSOS_Sol_1327,12,3,7,2,2,2,6785.0,646.0,3715.5,352.0,0
CSOS_Sol_2659,13,0,9,4,1,3,7046.0,610.0,3828.0,448.0,0
CSOS_Sol_1326,12,3,8,1,2,2,6578.0,646.0,3612.0,336.0,0
CSOS_Sol_2657,13,0,10,3,1,3,6806.0,628.0,3717.0,432.0,0
CSOS_Sol_1329,12,3,7,2,2,2,6651.0,647.0,3649.0,352.0,0
CSOS_Sol_2658,13,0,10,3,1,3,6889.0,644.0,3766.5,432.0,0
CSOS_Sol_1328,12,3,6,3,2,2,6789.0,671.0,3730.0,368.0,0
CSOS_Sol_1345,13,3,8,2,1,3,6455.0,621.0,3538.0,384.0,0
CSOS_Sol_2677,13,0,10,3,1,3,6619.0,622.0,3620.5,432.0,0
CSOS_Sol_1344,12,3,5,4,2,2,6115.0,629.0,3372.0,384.0,0
CSOS_Sol_2678,13,0,9,4,1,3,6493.0,608.0,3550.5,448.0,0
CSOS_Sol_1347,12,3,7,2,2,2,6090.0,595.0,3342.5,352.0,0
CSOS_Sol_2675,13,0,10,3,1,3,6596.0,604.0,3600.0,432.0,0
CSOS_Sol_1346,13,3,7,3,1,3,6549.0,678.0,3613.5,400.0,0
CSOS_Sol_2676,13,0,9,4,1,3,6576.0,611.0,3593.5,448.0,0
CSOS_Sol_2673,13,0,10,3,1,3,6771.0,626.0,3698.5,432.0,0
CSOS_Sol_1341,12,3,5,4,2,2,6314.0,634.0,3474.0,384.0,0
CSOS_Sol_2674,13,0,11,2,1,3,6905.0,620.0,3762.5,416.0,0
CSOS_Sol_1340,12,3,6,3,2,2,6334.0,616.0,3475.0,368.0,0
CSOS_Sol_2671,13,0,9,4,1,3,6989.0,621.0,3805.0,448.0,0
CSOS_Sol_1343,12,3,6,3,2,2,6352.0,625.0,3488.5,368.0,0
CSOS_Sol_2672,13,0,8,5,1,3,6778.0,622.0,3700.0,464.0,0
CSOS_Sol_1342,12,3,6,3,2,2,6442.0,661.0,3551.5,368.0,0
CSOS_Sol_2670,13,0,9,4,1,3,6839.0,595.0,3717.0,448.0,0
CSOS_Sol_1338,12,3,5,4,2,2,6585.0,652.0,3618.5,384.0,0
CSOS_Sol_1337,12,3,6,3,2,2,6748.0,661.0,3704.5,368.0,0
CSOS_Sol_2668,13,0,9,4,1,3,7164.0,614.0,3889.0,448.0,0
CSOS_Sol_2669,13,0,8,5,1,3,7091.0,621.0,3856.0,464.0,0
CSOS_Sol_1339,12,3,7,2,2,2,6357.0,649.0,3503.0,352.0,0
CSOS_Sol_2688,14,0,12,2,0,4,6982.0,643.0,3812.5,448.0,0
CSOS_Sol_1356,13,3,8,2,1,3,6537.0,660.0,3598.5,384.0,0
CSOS_Sol_1355,13,3,7,3,1,3,6542.0,628.0,3585.0,400.0,0
CSOS_Sol_2689,14,0,11,3,0,4,6929.0,632.0,3780.5,464.0,0
CSOS_Sol_1358,13,3,6,4,1,3,6767.0,620.0,3693.5,416.0,0
CSOS_Sol_2686,14,0,11,3,0,4,7113.0,619.0,3866.0,464.0,0
CSOS_Sol_1357,13,3,7,3,1,3,6772.0,626.0,3699.0,400.0,0
CSOS_Sol_2687,14,0,10,4,0,4,6890.0,614.0,3752.0,480.0,0
CSOS_Sol_1352,13,3,7,3,1,3,6731.0,627.0,3679.0,400.0,0
CSOS_Sol_2684,14,0,12,2,0,4,6853.0,641.0,3747.0,448.0,0
CSOS_Sol_1351,13,3,8,2,1,3,6651.0,654.0,3652.5,384.0,0
CSOS_Sol_2685,14,0,11,3,0,4,7157.0,653.0,3905.0,464.0,0
CSOS_Sol_1354,13,3,8,2,1,3,6642.0,623.0,3632.5,384.0,0
CSOS_Sol_2682,13,0,9,4,1,3,6575.0,601.0,3588.0,448.0,0
CSOS_Sol_1353,13,3,8,2,1,3,6558.0,620.0,3589.0,384.0,0
CSOS_Sol_2683,14,0,11,3,0,4,6919.0,619.0,3769.0,464.0,0
CSOS_Sol_2680,13,0,10,3,1,3,6513.0,610.0,3561.5,432.0,0
CSOS_Sol_2681,13,0,10,3,1,3,6458.0,605.0,3531.5,432.0,0
CSOS_Sol_1350,13,3,9,1,1,3,6601.0,686.0,3643.5,368.0,0
CSOS_Sol_1349,12,3,6,3,2,2,6240.0,618.0,3429.0,368.0,0
CSOS_Sol_1348,12,3,6,3,2,2,6203.0,617.0,3410.0,368.0,0
CSOS_Sol_2679,13,0,11,2,1,3,6667.0,617.0,3642.0,416.0,0
CSOS_Sol_2699,14,0,10,4,0,4,6920.0,615.0,3767.5,480.0,0
CSOS_Sol_1367,11,3,5,3,3,1,6417.0,625.0,3521.0,336.0,0
CSOS_Sol_1366,12,3,7,2,2,2,6281.0,613.0,3447.0,352.0,0
CSOS_Sol_1369,12,3,7,2,2,2,6710.0,640.0,3675.0,352.0,0
CSOS_Sol_2697,14,0,10,4,0,4,6909.0,660.0,3784.5,480.0,0
CSOS_Sol_2698,14,0,11,3,0,4,6859.0,597.0,3728.0,464.0,0
CSOS_Sol_1368,12,3,8,1,2,2,6541.0,628.0,3584.5,336.0,0
CSOS_Sol_2695,13,0,9,4,1,3,6427.0,606.0,3516.5,448.0,0
CSOS_Sol_1363,11,3,7,1,3,1,6224.0,666.0,3445.0,304.0,0
CSOS_Sol_2696,13,0,8,5,1,3,6532.0,611.0,3571.5,464.0,0
CSOS_Sol_1362,11,0,7,4,3,1,6374.0,638.0,3506.0,384.0,0
CSOS_Sol_2693,13,0,9,4,1,3,6582.0,615.0,3598.5,448.0,0
CSOS_Sol_1365,12,3,5,4,2,2,6971.0,636.0,3803.5,384.0,0
CSOS_Sol_1364,12,3,8,1,2,2,6419.0,613.0,3516.0,336.0,0
CSOS_Sol_2694,13,0,8,5,1,3,6908.0,609.0,3758.5,464.0,0
CSOS_Sol_2691,13,0,9,4,1,3,6673.0,611.0,3642.0,448.0,0
CSOS_Sol_2692,13,0,10,3,1,3,6674.0,611.0,3642.5,432.0,0
CSOS_Sol_1361,13,3,6,4,1,3,6481.0,629.0,3555.0,416.0,0
CSOS_Sol_2690,14,0,10,4,0,4,7079.0,611.0,3845.0,480.0,0
CSOS_Sol_1360,13,3,7,3,1,3,6614.0,725.0,3669.5,400.0,0
CSOS_Sol_1359,13,3,7,3,1,3,6839.0,669.0,3754.0,400.0,0
CSOS_Sol_1378,12,3,7,2,2,2,6177.0,613.0,3395.0,352.0,0
CSOS_Sol_1377,13,3,8,2,1,3,6706.0,650.0,3678.0,384.0,0
CSOS_Sol_1379,11,3,6,2,3,1,6285.0,623.0,3454.0,320.0,0
CSOS_Sol_1374,11,3,6,2,3,1,6611.0,640.0,3625.5,320.0,0
CSOS_Sol_1373,11,3,6,2,3,1,6406.0,641.0,3523.5,320.0,0
CSOS_Sol_1376,13,3,9,1,1,3,6610.0,623.0,3616.5,368.0,0
CSOS_Sol_1375,11,0,7,4,3,1,6496.0,628.0,3562.0,384.0,0
CSOS_Sol_1370,12,3,7,2,2,2,6451.0,623.0,3537.0,352.0,0
CSOS_Sol_1372,12,3,7,2,2,2,6378.0,625.0,3501.5,352.0,0
CSOS_Sol_1371,14,3,10,1,0,4,6783.0,627.0,3705.0,400.0,0
CSOS_Sol_1389,12,3,8,1,2,2,6725.0,731.0,3728.0,336.0,0
CSOS_Sol_1388,12,3,7,2,2,2,6595.0,641.0,3618.0,352.0,0
CSOS_Sol_1385,11,3,6,2,3,1,6534.0,633.0,3583.5,320.0,0
CSOS_Sol_1384,11,3,7,1,3,1,6416.0,629.0,3522.5,304.0,0
CSOS_Sol_1387,11,3,5,3,3,1,6232.0,606.0,3419.0,336.0,0
CSOS_Sol_1386,11,3,6,2,3,1,6379.0,633.0,3506.0,320.0,0
CSOS_Sol_1381,12,3,6,3,2,2,6357.0,643.0,3500.0,368.0,0
CSOS_Sol_1380,11,3,4,4,3,1,6292.0,638.0,3465.0,352.0,0
CSOS_Sol_1383,11,3,5,3,3,1,6334.0,616.0,3475.0,336.0,0
CSOS_Sol_1382,11,3,6,2,3,1,6053.0,649.0,3351.0,320.0,0
CSOS_Sol_1399,12,3,7,2,2,2,6735.0,645.0,3690.0,352.0,0
CSOS_Sol_1396,11,3,5,3,3,1,6497.0,670.0,3583.5,336.0,0
CSOS_Sol_1395,12,3,7,2,2,2,6717.0,702.0,3709.5,352.0,0
CSOS_Sol_1398,11,3,5,3,3,1,6162.0,637.0,3399.5,336.0,0
CSOS_Sol_1397,11,3,5,3,3,1,6296.0,631.0,3463.5,336.0,0
CSOS_Sol_1392,12,3,6,3,2,2,6576.0,632.0,3604.0,368.0,0
CSOS_Sol_1391,12,3,7,2,2,2,6697.0,645.0,3671.0,352.0,0
CSOS_Sol_1394,12,3,6,3,2,2,6708.0,652.0,3680.0,368.0,0
CSOS_Sol_1393,12,3,8,1,2,2,6668.0,628.0,3648.0,336.0,0
CSOS_Sol_1390,12,3,7,2,2,2,6759.0,646.0,3702.5,352.0,0
CSOS_Sol_3106,12,0,10,2,2,2,6640.0,614.0,3627.0,384.0,0
CSOS_Sol_3107,12,0,9,3,2,2,6650.0,613.0,3631.5,400.0,0
CSOS_Sol_3104,12,0,9,3,2,2,6626.0,613.0,3619.5,400.0,0
CSOS_Sol_3105,13,0,12,1,1,3,6904.0,631.0,3767.5,400.0,0
CSOS_Sol_3102,12,0,10,2,2,2,6649.0,613.0,3631.0,384.0,0
CSOS_Sol_3103,12,0,10,2,2,2,6670.0,655.0,3662.5,384.0,0
CSOS_Sol_3100,13,0,11,2,1,3,6422.0,642.0,3532.0,416.0,0
CSOS_Sol_3101,13,0,10,3,1,3,6514.0,633.0,3573.5,432.0,0
CSOS_Sol_3117,13,0,11,2,1,3,6887.0,633.0,3760.0,416.0,0
CSOS_Sol_3118,13,0,10,3,1,3,6894.0,615.0,3754.5,432.0,0
CSOS_Sol_3115,13,0,10,3,1,3,6786.0,632.0,3709.0,432.0,0
CSOS_Sol_3116,13,0,12,1,1,3,6790.0,620.0,3705.0,400.0,0
CSOS_Sol_3113,13,0,11,2,1,3,7068.0,619.0,3843.5,416.0,0
CSOS_Sol_3114,13,0,11,2,1,3,6655.0,610.0,3632.5,416.0,0
CSOS_Sol_3111,12,0,9,3,2,2,6300.0,628.0,3464.0,400.0,0
CSOS_Sol_3112,13,0,11,2,1,3,7141.0,678.0,3909.5,416.0,0
CSOS_Sol_3110,12,0,10,2,2,2,6572.0,643.0,3607.5,384.0,0
CSOS_Sol_3108,12,0,10,2,2,2,6488.0,666.0,3577.0,384.0,0
CSOS_Sol_3109,12,0,11,1,2,2,6701.0,625.0,3663.0,368.0,0
CSOS_Sol_3007,12,0,10,2,2,2,6651.0,646.0,3648.5,384.0,0
CSOS_Sol_785,13,3,8,2,1,3,5262.0,524.0,2893.0,384.0,0
CSOS_Sol_3008,12,0,9,3,2,2,6595.0,613.0,3604.0,400.0,0
CSOS_Sol_786,13,3,7,3,1,3,5595.0,499.0,3047.0,400.0,0
CSOS_Sol_783,13,3,8,2,1,3,5974.0,515.0,3244.5,384.0,0
CSOS_Sol_3005,12,0,9,3,2,2,6569.0,634.0,3601.5,400.0,0
CSOS_Sol_784,13,3,7,3,1,3,5845.0,506.0,3175.5,400.0,0
CSOS_Sol_3006,12,0,11,1,2,2,6426.0,627.0,3526.5,368.0,0
CSOS_Sol_789,14,3,8,3,0,4,5741.0,520.0,3130.5,432.0,0
CSOS_Sol_3003,12,0,10,2,2,2,6769.0,711.0,3740.0,384.0,0
CSOS_Sol_3004,12,0,10,2,2,2,6390.0,654.0,3522.0,384.0,0
CSOS_Sol_3001,12,0,10,2,2,2,6599.0,617.0,3608.0,384.0,0
CSOS_Sol_787,14,3,9,2,0,4,5701.0,520.0,3110.5,416.0,0
CSOS_Sol_788,14,3,9,2,0,4,5997.0,515.0,3256.0,416.0,0
CSOS_Sol_3002,11,0,8,3,3,1,6322.0,619.0,3470.5,368.0,0
CSOS_Sol_3000,11,0,9,2,3,1,6316.0,662.0,3489.0,352.0,0
CSOS_Sol_781,13,3,7,3,1,3,5520.0,502.0,3011.0,400.0,0
CSOS_Sol_782,13,3,7,3,1,3,5479.0,528.0,3003.5,400.0,0
CSOS_Sol_780,11,0,8,3,3,1,6352.0,616.0,3484.0,368.0,0
CSOS_Sol_774,12,3,7,2,2,2,5557.0,530.0,3043.5,352.0,0
CSOS_Sol_3018,12,0,10,2,2,2,6487.0,622.0,3554.5,384.0,0
CSOS_Sol_775,12,3,7,2,2,2,5364.0,501.0,2932.5,352.0,0
CSOS_Sol_3019,12,0,9,3,2,2,6183.0,634.0,3408.5,400.0,0
CSOS_Sol_772,13,3,8,2,1,3,5502.0,507.0,3004.5,384.0,0
CSOS_Sol_3016,12,0,11,1,2,2,6344.0,624.0,3484.0,368.0,0
CSOS_Sol_773,11,0,9,2,3,1,6008.0,626.0,3317.0,352.0,0
CSOS_Sol_3017,12,0,10,2,2,2,6447.0,617.0,3532.0,384.0,0
CSOS_Sol_3014,12,0,9,3,2,2,6792.0,642.0,3717.0,400.0,0
CSOS_Sol_778,13,3,8,2,1,3,5810.0,510.0,3160.0,384.0,0
CSOS_Sol_3015,12,0,10,2,2,2,6108.0,637.0,3372.5,384.0,0
CSOS_Sol_779,13,3,8,2,1,3,5410.0,510.0,2960.0,384.0,0
CSOS_Sol_776,12,3,6,3,2,2,5592.0,515.0,3053.5,368.0,0
CSOS_Sol_3012,12,0,9,3,2,2,6508.0,638.0,3573.0,400.0,0
CSOS_Sol_777,12,3,6,3,2,2,5477.0,510.0,2993.5,368.0,0
CSOS_Sol_3013,12,0,9,3,2,2,6568.0,624.0,3596.0,400.0,0
CSOS_Sol_3010,12,0,10,2,2,2,6549.0,626.0,3587.5,384.0,0
